"quality_grade","time_observed_at","taxon_geoprivacy","uuid","id","cached_votes_total","identifications_most_agree","species_guess","identifications_most_disagree","positional_accuracy","comments_count","site_id","created_time_zone","license_code","observed_time_zone","public_positional_accuracy","oauth_application_id","created_at","description","time_zone_offset","observed_on","observed_on_string","updated_at","captive","faves_count","num_identification_agreements","map_scale","uri","community_taxon_id","owners_identification_from_vision","identifications_count","obscured","num_identification_disagreements","geoprivacy","location","spam","mappable","identifications_some_agree","place_guess","result_number","id","license_code","media-URL","attribution","hidden"
"research","2024-07-29T17:02:51-06:00","open","b615f7db-8173-4cbf-b502-840a96418bdc","232593243","0","TRUE","Mirlo Café","FALSE","35","0","1","America/Tegucigalpa",NA,"America/Tegucigalpa","35","3","2024-07-29T17:02:56-06:00","","-06:00","2024-07-29","2024-07-29 17:02:51-06:00","2024-08-01T08:55:36-06:00","FALSE","0","4",NA,"https://www.inaturalist.org/observations/232593243","12720","FALSE","4","FALSE","0",NA,"15.5313046598,-88.0378784643","FALSE","TRUE","TRUE","Universidad Nacional Autónoma de Honduras - Valle de Sula, San Pedro Sula, Cortés, HN","402",413243886,NA,"https://static.inaturalist.org/photos/413243886/square.jpeg","(c) Nusly Bustillo Márquez, all rights reserved",FALSE
"research","2024-01-16T16:08:25-06:00","open","41819535-2b8c-4fc3-a7d8-240f2f948729","232577631","1","TRUE","Mirlo Café","FALSE","5","0","2","America/Mexico_City","cc-by-nc","America/Mexico_City","5","2","2024-07-29T15:31:26-06:00",NA,"-06:00","2024-01-16","2024-01-16 16:08:25","2024-07-29T22:35:11-06:00","FALSE","1","2",NA,"https://www.inaturalist.org/observations/232577631","12720","TRUE","2","FALSE","0",NA,"18.9014788096,-96.97037559","FALSE","TRUE","TRUE","Fortín, MX-VE, MX","402",413215342,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413215342/square.jpeg","(c) MIGUEL ESTEVEZ POSAN, some rights reserved (CC BY-NC)",FALSE
"research","2024-01-16T16:07:40-06:00","open","55720842-6608-4298-8d45-9061c8def520","232577499","0","TRUE","Mirlo Café","FALSE","5","0","2","America/Mexico_City","cc-by-nc","America/Mexico_City","5","2","2024-07-29T15:30:30-06:00",NA,"-06:00","2024-01-16","2024-01-16 16:07:40","2024-07-30T02:23:11-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232577499","12720","FALSE","1","FALSE","0",NA,"18.9014410631,-96.9704154879","FALSE","TRUE","TRUE","Fortín, MX-VE, MX","402",413215004,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413215004/square.jpeg","(c) MIGUEL ESTEVEZ POSAN, some rights reserved (CC BY-NC)",FALSE
"research","2024-01-16T16:07:40-06:00","open","55720842-6608-4298-8d45-9061c8def520","232577499","0","TRUE","Mirlo Café","FALSE","5","0","2","America/Mexico_City","cc-by-nc","America/Mexico_City","5","2","2024-07-29T15:30:30-06:00",NA,"-06:00","2024-01-16","2024-01-16 16:07:40","2024-07-30T02:23:11-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232577499","12720","FALSE","1","FALSE","0",NA,"18.9014410631,-96.9704154879","FALSE","TRUE","TRUE","Fortín, MX-VE, MX","402",413215060,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413215060/square.jpeg","(c) MIGUEL ESTEVEZ POSAN, some rights reserved (CC BY-NC)",FALSE
"research","2024-01-16T16:05:14-06:00","open","671962c7-7ed0-48cd-9b4d-19b7f3612d60","232577024","0","TRUE","Mirlo Café","FALSE","5","0","2","America/Mexico_City","cc-by-nc","America/Mexico_City","5","2","2024-07-29T15:27:51-06:00",NA,"-06:00","2024-01-16","2024-01-16 16:05:14","2024-07-29T17:02:38-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232577024","12720","TRUE","1","FALSE","0",NA,"18.9014597778,-96.9702216983","FALSE","TRUE","TRUE","Fortín, MX-VE, MX","402",413214031,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413214031/square.jpeg","(c) MIGUEL ESTEVEZ POSAN, some rights reserved (CC BY-NC)",FALSE
"research","2024-01-16T16:05:14-06:00","open","671962c7-7ed0-48cd-9b4d-19b7f3612d60","232577024","0","TRUE","Mirlo Café","FALSE","5","0","2","America/Mexico_City","cc-by-nc","America/Mexico_City","5","2","2024-07-29T15:27:51-06:00",NA,"-06:00","2024-01-16","2024-01-16 16:05:14","2024-07-29T17:02:38-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232577024","12720","TRUE","1","FALSE","0",NA,"18.9014597778,-96.9702216983","FALSE","TRUE","TRUE","Fortín, MX-VE, MX","402",413214061,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413214061/square.jpeg","(c) MIGUEL ESTEVEZ POSAN, some rights reserved (CC BY-NC)",FALSE
"research","2024-01-16T16:05:14-06:00","open","671962c7-7ed0-48cd-9b4d-19b7f3612d60","232577024","0","TRUE","Mirlo Café","FALSE","5","0","2","America/Mexico_City","cc-by-nc","America/Mexico_City","5","2","2024-07-29T15:27:51-06:00",NA,"-06:00","2024-01-16","2024-01-16 16:05:14","2024-07-29T17:02:38-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232577024","12720","TRUE","1","FALSE","0",NA,"18.9014597778,-96.9702216983","FALSE","TRUE","TRUE","Fortín, MX-VE, MX","402",413214095,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413214095/square.jpeg","(c) MIGUEL ESTEVEZ POSAN, some rights reserved (CC BY-NC)",FALSE
"research","2024-01-16T16:05:14-06:00","open","671962c7-7ed0-48cd-9b4d-19b7f3612d60","232577024","0","TRUE","Mirlo Café","FALSE","5","0","2","America/Mexico_City","cc-by-nc","America/Mexico_City","5","2","2024-07-29T15:27:51-06:00",NA,"-06:00","2024-01-16","2024-01-16 16:05:14","2024-07-29T17:02:38-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232577024","12720","TRUE","1","FALSE","0",NA,"18.9014597778,-96.9702216983","FALSE","TRUE","TRUE","Fortín, MX-VE, MX","402",413214134,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413214134/square.jpeg","(c) MIGUEL ESTEVEZ POSAN, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-24T09:16:00-06:00","open","ea075414-8826-4278-b0d1-e647e771818d","232540947","0","TRUE","Yigüirro","FALSE","4","0","1","America/Costa_Rica",NA,"America/Costa_Rica","4",NA,"2024-07-29T12:25:57-06:00",NA,"-06:00","2024-07-24","2024/07/24 9:16 AM","2024-07-29T16:20:27-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232540947","12720","TRUE","2","FALSE","0",NA,"8.8535243862,-82.9640444361","FALSE","TRUE","TRUE","Provincia de Puntarenas, Coto Brus, Aguas Claras, Costa Rica","402",413136034,NA,"https://static.inaturalist.org/photos/413136034/square.jpg","(c) Marcel Esquivel, all rights reserved",FALSE
"research","2023-09-04T19:20:00-06:00","open","49723756-3c56-4e84-b8c6-9ca3af0ac79e","232512921","0","TRUE","Clay-colored Thrush","FALSE","6767","0","1","America/Costa_Rica","cc-by","America/Costa_Rica","6767",NA,"2024-07-29T10:06:02-06:00",NA,"-06:00","2023-09-04","2023/09/04 7:20 PM","2024-07-29T10:14:28-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232512921","12720","TRUE","1","FALSE","0",NA,"9.9280694,-84.0907246","FALSE","TRUE","TRUE","San José Province, San José, Costa Rica","402",413091525,"cc-by","https://inaturalist-open-data.s3.amazonaws.com/photos/413091525/square.jpeg","(c) tomas_kay, some rights reserved (CC BY)",FALSE
"research","2024-07-23T17:12:00-06:00","open","6dcb9ef3-11d5-45c6-863e-f378fd133f85","232508665","0","TRUE","Mirlo Café","FALSE","84","0","1","America/Guatemala","cc-by-nc","America/Guatemala","84",NA,"2024-07-29T09:43:02-06:00",NA,"-06:00","2024-07-23","2024/07/23 5:12 PM","2024-07-29T16:14:24-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232508665","12720","FALSE","2","FALSE","0",NA,"14.6012342374,-90.5188588019","FALSE","TRUE","TRUE","Zona 9, Cdad. de Guatemala 01009, Guatemala","402",413083044,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413083044/square.jpeg","(c) joseluisblazquez, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-23T16:53:00-06:00","open","072b8f49-ce3d-4306-8bd3-66db3580de02","232508657","0","TRUE","Mirlo Café","FALSE","84","0","1","America/Guatemala","cc-by-nc","America/Guatemala","84",NA,"2024-07-29T09:43:01-06:00",NA,"-06:00","2024-07-23","2024/07/23 4:53 PM","2024-07-29T16:14:38-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232508657","12720","FALSE","2","FALSE","0",NA,"14.6012342374,-90.5188588019","FALSE","TRUE","TRUE","Zona 9, Cdad. de Guatemala 01009, Guatemala","402",413083018,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413083018/square.jpeg","(c) joseluisblazquez, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-24T17:02:00-06:00","open","97da30f0-ff5c-4fcc-85fd-f28f96ec3342","232503377","0","TRUE","Mirlo Café","FALSE","69","0","1","America/Guatemala","cc-by-nc","America/Guatemala","69",NA,"2024-07-29T09:12:44-06:00",NA,"-06:00","2024-07-24","2024/07/24 5:02 PM","2024-07-29T11:14:25-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232503377","12720","FALSE","1","FALSE","0",NA,"14.6012494601,-90.5188462593","FALSE","TRUE","TRUE","Zona 9, Cdad. de Guatemala 01009, Guatemala","402",413073661,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413073661/square.jpeg","(c) joseluisblazquez, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-27T12:26:00-06:00","open","b9f091c2-8718-4c48-bd37-e664952b0dfe","232496729","0","TRUE","Mirlo Café","FALSE","212","0","1","America/Mexico_City","cc-by-nc","America/Mexico_City","212",NA,"2024-07-29T08:35:08-06:00",NA,"-06:00","2024-07-27","2024/07/27 12:26 PM","2024-07-29T09:18:24-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232496729","12720","TRUE","2","FALSE","0",NA,"16.3793308,-91.8614755","FALSE","TRUE","TRUE","Finca La Soledad","402",413061377,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413061377/square.jpg","(c) Ricardo Castro, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-27T12:26:00-06:00","open","b9f091c2-8718-4c48-bd37-e664952b0dfe","232496729","0","TRUE","Mirlo Café","FALSE","212","0","1","America/Mexico_City","cc-by-nc","America/Mexico_City","212",NA,"2024-07-29T08:35:08-06:00",NA,"-06:00","2024-07-27","2024/07/27 12:26 PM","2024-07-29T09:18:24-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232496729","12720","TRUE","2","FALSE","0",NA,"16.3793308,-91.8614755","FALSE","TRUE","TRUE","Finca La Soledad","402",413061378,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413061378/square.jpg","(c) Ricardo Castro, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-27T12:26:00-06:00","open","b9f091c2-8718-4c48-bd37-e664952b0dfe","232496729","0","TRUE","Mirlo Café","FALSE","212","0","1","America/Mexico_City","cc-by-nc","America/Mexico_City","212",NA,"2024-07-29T08:35:08-06:00",NA,"-06:00","2024-07-27","2024/07/27 12:26 PM","2024-07-29T09:18:24-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232496729","12720","TRUE","2","FALSE","0",NA,"16.3793308,-91.8614755","FALSE","TRUE","TRUE","Finca La Soledad","402",413061374,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/413061374/square.jpg","(c) Ricardo Castro, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-29T06:55:52-06:00","open","f3283091-0d63-4ab6-9b9b-78e505a13da8","232479821","0","TRUE","Clay-colored Thrush","FALSE","3","0","1","America/Costa_Rica","cc-by-nc","America/Costa_Rica","3","2","2024-07-29T06:56:22-06:00",NA,"-06:00","2024-07-29","2024-07-29 06:55:52","2024-07-29T16:49:43-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232479821","12720","FALSE","1","FALSE","0",NA,"10.3312206103,-84.6025032787","FALSE","TRUE","TRUE","La Tigra, Provincia de Alajuela, San Carlos, Costa Rica","402",413030829,"cc-by-sa","https://inaturalist-open-data.s3.amazonaws.com/photos/413030829/square.jpeg","(c) Noland Martin, some rights reserved (CC BY-SA)",FALSE
"research","2024-07-29T06:53:55-06:00","open","e49f0f19-6513-4c92-b5f5-b74551725d2a","232479761","0","TRUE","Clay-colored Thrush","FALSE","2","0","1","America/Costa_Rica","cc-by-nc","America/Costa_Rica","2","2","2024-07-29T06:55:50-06:00",NA,"-06:00","2024-07-29","2024-07-29 06:53:55","2024-07-29T08:30:03-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232479761","12720","TRUE","1","FALSE","0",NA,"10.3312025779,-84.6024470315","FALSE","TRUE","TRUE","La Tigra, Provincia de Alajuela, San Carlos, Costa Rica","402",413030627,"cc-by-sa","https://inaturalist-open-data.s3.amazonaws.com/photos/413030627/square.jpeg","(c) Noland Martin, some rights reserved (CC BY-SA)",FALSE
"research","2024-07-20T08:36:00-05:00","open","0a871eb4-69c7-4ee5-ad22-6f9cfba4226d","232401405","0","TRUE","Clay-colored Thrush","FALSE","17","0","1","America/Chicago","cc-by-nc","America/Chicago","17",NA,"2024-07-28T20:02:14-05:00",NA,"-06:00","2024-07-20","2024/07/20 8:36 AM","2024-07-28T20:04:48-05:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232401405","12720","TRUE","2","FALSE","0",NA,"26.1858725748,-98.379870234","FALSE","TRUE","TRUE","Bentsen-Rio Grande Valley St. Park, Hidalgo Co., TX, USA","402",412876765,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/412876765/square.jpeg","(c) Jeff Garner, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-20T08:36:00-05:00","open","0a871eb4-69c7-4ee5-ad22-6f9cfba4226d","232401405","0","TRUE","Clay-colored Thrush","FALSE","17","0","1","America/Chicago","cc-by-nc","America/Chicago","17",NA,"2024-07-28T20:02:14-05:00",NA,"-06:00","2024-07-20","2024/07/20 8:36 AM","2024-07-28T20:04:48-05:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232401405","12720","TRUE","2","FALSE","0",NA,"26.1858725748,-98.379870234","FALSE","TRUE","TRUE","Bentsen-Rio Grande Valley St. Park, Hidalgo Co., TX, USA","402",412877112,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/412877112/square.jpeg","(c) Jeff Garner, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-20T08:36:00-05:00","open","0a871eb4-69c7-4ee5-ad22-6f9cfba4226d","232401405","0","TRUE","Clay-colored Thrush","FALSE","17","0","1","America/Chicago","cc-by-nc","America/Chicago","17",NA,"2024-07-28T20:02:14-05:00",NA,"-06:00","2024-07-20","2024/07/20 8:36 AM","2024-07-28T20:04:48-05:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232401405","12720","TRUE","2","FALSE","0",NA,"26.1858725748,-98.379870234","FALSE","TRUE","TRUE","Bentsen-Rio Grande Valley St. Park, Hidalgo Co., TX, USA","402",412877122,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/412877122/square.jpeg","(c) Jeff Garner, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-20T08:36:00-05:00","open","0a871eb4-69c7-4ee5-ad22-6f9cfba4226d","232401405","0","TRUE","Clay-colored Thrush","FALSE","17","0","1","America/Chicago","cc-by-nc","America/Chicago","17",NA,"2024-07-28T20:02:14-05:00",NA,"-06:00","2024-07-20","2024/07/20 8:36 AM","2024-07-28T20:04:48-05:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232401405","12720","TRUE","2","FALSE","0",NA,"26.1858725748,-98.379870234","FALSE","TRUE","TRUE","Bentsen-Rio Grande Valley St. Park, Hidalgo Co., TX, USA","402",412877134,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/412877134/square.jpeg","(c) Jeff Garner, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-28T06:14:00-06:00","open","ad88943d-17f1-4141-8ffa-500f31334f35","232385560","0","TRUE","Mirlo Café","FALSE","4","0","2","America/Merida","cc-by","America/Merida","4",NA,"2024-07-28T17:35:21-06:00","","-06:00","2024-07-28","2024/07/28 6:14 AM","2024-07-29T04:38:59-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232385560","12720","TRUE","1","FALSE","0",NA,"20.7903548176,-87.7486150243","FALSE","TRUE","TRUE","97775 Cocoyol, Yuc., México","402",412846094,"cc-by","https://inaturalist-open-data.s3.amazonaws.com/photos/412846094/square.jpeg","(c) Sebastián de Jesús Herrera Buenfil, some rights reserved (CC BY)",FALSE
"research","2024-07-28T08:20:00-06:00","open","502f6945-c578-40d2-9718-680521c3e872","232374311","0","TRUE","Clay-colored Thrush","FALSE",NA,"0","1","America/Tegucigalpa",NA,"America/Tegucigalpa",NA,NA,"2024-07-28T16:37:21-06:00","","-06:00","2024-07-28","2024/07/28 8:20 AM","2024-07-29T11:18:04-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232374311","12720","TRUE","2","FALSE","0",NA,"15.544735,-87.9886816667","FALSE","TRUE","TRUE","Campisa, 21101 San Pedro Sula, Cortés, Honduras","402",412810296,NA,"https://static.inaturalist.org/photos/412810296/square.jpeg","(c) Pablo Bedrossian, all rights reserved",FALSE
"research","2024-07-28T06:50:24-06:00","open","08ce54c6-9a9e-43f4-84a3-7ee3a6d0c45c","232254892","0","TRUE","Clay-colored Thrush","FALSE","2","0","1","America/Costa_Rica","cc-by-nc","America/Costa_Rica","2","2","2024-07-28T07:31:43-06:00",NA,"-06:00","2024-07-28","2024-07-28 06:50:24","2024-07-28T22:51:50-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232254892","12720","TRUE","1","FALSE","0",NA,"10.3311746372,-84.6025191211","FALSE","TRUE","TRUE","La Tigra, Provincia de Alajuela, San Carlos, Costa Rica","402",412604299,"cc-by-sa","https://inaturalist-open-data.s3.amazonaws.com/photos/412604299/square.jpeg","(c) Noland Martin, some rights reserved (CC BY-SA)",FALSE
"research","2024-07-27T12:56:00-06:00","open","30a60386-9409-4898-8390-a9e296a62e84","232184058","0","TRUE","Mirlo Café","FALSE",NA,"0","2","America/Merida","cc-by-nc","America/Merida",NA,NA,"2024-07-27T21:33:23-06:00",NA,"-06:00","2024-07-27","2024/07/27 12:56 PM","2024-07-28T07:12:30-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232184058","12720","TRUE","2","FALSE","0",NA,"20.970379,-89.640062","FALSE","TRUE","TRUE","Parque Santiago, Centro, 97000 Mérida, Yuc., México","402",412468240,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/412468240/square.jpg","(c) Roberto Adrián Martínez Angeles, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-27T12:56:00-06:00","open","30a60386-9409-4898-8390-a9e296a62e84","232184058","0","TRUE","Mirlo Café","FALSE",NA,"0","2","America/Merida","cc-by-nc","America/Merida",NA,NA,"2024-07-27T21:33:23-06:00",NA,"-06:00","2024-07-27","2024/07/27 12:56 PM","2024-07-28T07:12:30-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232184058","12720","TRUE","2","FALSE","0",NA,"20.970379,-89.640062","FALSE","TRUE","TRUE","Parque Santiago, Centro, 97000 Mérida, Yuc., México","402",412468584,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/412468584/square.jpg","(c) Roberto Adrián Martínez Angeles, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-27T12:56:00-06:00","open","30a60386-9409-4898-8390-a9e296a62e84","232184058","0","TRUE","Mirlo Café","FALSE",NA,"0","2","America/Merida","cc-by-nc","America/Merida",NA,NA,"2024-07-27T21:33:23-06:00",NA,"-06:00","2024-07-27","2024/07/27 12:56 PM","2024-07-28T07:12:30-06:00","FALSE","0","2",NA,"https://www.inaturalist.org/observations/232184058","12720","TRUE","2","FALSE","0",NA,"20.970379,-89.640062","FALSE","TRUE","TRUE","Parque Santiago, Centro, 97000 Mérida, Yuc., México","402",412468589,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/412468589/square.jpg","(c) Roberto Adrián Martínez Angeles, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-19T10:50:00-05:00","open","09cfd987-fdea-42ca-9e49-0f33bb7a9618","232177635","0","TRUE","Clay-colored Thrush","FALSE","20","0","1","America/Chicago","cc-by-nc","America/Chicago","20",NA,"2024-07-27T21:51:01-05:00",NA,"-06:00","2024-07-19","2024/07/19 10:50 AM","2024-07-30T09:13:36-05:00","FALSE","0","4",NA,"https://www.inaturalist.org/observations/232177635","12720","TRUE","4","FALSE","0",NA,"26.084552026,-98.1347956989","FALSE","TRUE","TRUE","Santa Ana NWR, Hidalgo County, TX, USA","402",412456065,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/412456065/square.jpeg","(c) Jeff Garner, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-19T10:50:00-05:00","open","09cfd987-fdea-42ca-9e49-0f33bb7a9618","232177635","0","TRUE","Clay-colored Thrush","FALSE","20","0","1","America/Chicago","cc-by-nc","America/Chicago","20",NA,"2024-07-27T21:51:01-05:00",NA,"-06:00","2024-07-19","2024/07/19 10:50 AM","2024-07-30T09:13:36-05:00","FALSE","0","4",NA,"https://www.inaturalist.org/observations/232177635","12720","TRUE","4","FALSE","0",NA,"26.084552026,-98.1347956989","FALSE","TRUE","TRUE","Santa Ana NWR, Hidalgo County, TX, USA","402",412456561,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/412456561/square.jpeg","(c) Jeff Garner, some rights reserved (CC BY-NC)",FALSE
"research","2024-07-19T15:29:00-06:00","open","3ae47c22-f256-4f85-b8e2-5c7d335f5376","232169373","0","TRUE","Clay-colored Thrush","FALSE","8","0","1","America/Costa_Rica","cc-by","America/Costa_Rica","8",NA,"2024-07-27T19:54:41-06:00",NA,"-06:00","2024-07-19","2024/07/19 3:29 PM","2024-07-28T11:53:38-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232169373","12720","TRUE","1","FALSE","0",NA,"8.5375249369,-83.2985945422","FALSE","TRUE","TRUE","Provincia de Puntarenas, Puerto Jiménez, Costa Rica","402",412438504,"cc-by","https://inaturalist-open-data.s3.amazonaws.com/photos/412438504/square.jpg","(c) cello caruso-turiello, some rights reserved (CC BY)",FALSE
"research",NA,"open","f4b25c96-d4a0-49d8-95ec-00fe1d93ce2e","232162676","0","TRUE","Turdus grayi","FALSE","416","0","14","America/Mexico_City",NA,"America/Mexico_City","416","2","2024-07-27T19:12:45-06:00","Volantón siendo alimentado por dos adultos ","-06:00","2024-07-24","2024-07-24","2024-07-29T02:32:19-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232162676","12720","TRUE","1","FALSE","0",NA,"20.0011390203,-97.5196769089","FALSE","TRUE","TRUE","73563 Pue., México","402",412426958,NA,"https://static.inaturalist.org/photos/412426958/square.jpeg","(c) Ibeth Alarcón, all rights reserved",FALSE
"research",NA,"open","f4b25c96-d4a0-49d8-95ec-00fe1d93ce2e","232162676","0","TRUE","Turdus grayi","FALSE","416","0","14","America/Mexico_City",NA,"America/Mexico_City","416","2","2024-07-27T19:12:45-06:00","Volantón siendo alimentado por dos adultos ","-06:00","2024-07-24","2024-07-24","2024-07-29T02:32:19-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232162676","12720","TRUE","1","FALSE","0",NA,"20.0011390203,-97.5196769089","FALSE","TRUE","TRUE","73563 Pue., México","402",412426975,NA,"https://static.inaturalist.org/photos/412426975/square.jpeg","(c) Ibeth Alarcón, all rights reserved",FALSE
"needs_id","2024-07-27T18:58:11-06:00","open","3f9140f9-6424-4e0c-8f2c-a1a3bc625eea","232160851","0","FALSE",NA,"FALSE","5","0","25","America/Costa_Rica","cc-by","America/Costa_Rica","5","3","2024-07-27T18:59:29-06:00","","-06:00","2024-07-27","2024-07-27 18:58:11-06:00","2024-07-27T18:59:32-06:00","FALSE","0","0",NA,"https://www.inaturalist.org/observations/232160851",NA,"TRUE","0","FALSE","0",NA,"9.808295,-84.6114666667","FALSE","TRUE","FALSE","Calle Intermedios, Garabito, Puntarenas, CR","402",412422940,"cc-by","https://inaturalist-open-data.s3.amazonaws.com/photos/412422940/square.jpeg","(c) tomas_kay, some rights reserved (CC BY)",FALSE
"research","2024-07-27T19:20:12-05:00","open","3f98813c-4c6c-48f6-a3b2-7f17366716b8","232156894","0","TRUE","Clay-colored Thrush","FALSE","212","0","1","America/Chicago",NA,"America/Chicago","212","2","2024-07-27T19:32:48-05:00",NA,"-06:00","2024-07-27","2024-07-27 19:20:12","2024-08-01T08:31:56-05:00","FALSE","0","3",NA,"https://www.inaturalist.org/observations/232156894","12720","FALSE","3","FALSE","0",NA,"26.2582177752,-98.2126259431","FALSE","TRUE","TRUE","McAllen, TX 78504, USA","402",412414660,NA,"https://static.inaturalist.org/photos/412414660/square.jpeg","(c) Italo Balbo Zecca, all rights reserved",FALSE
"research","2024-07-27T17:05:08-06:00","open","234cefb5-ede0-4daa-9dad-94c8ee6f3ba5","232143657","0","TRUE","Clay-colored Thrush","FALSE","5","0","1","America/Costa_Rica","cc-by-nc","America/Costa_Rica","5","2","2024-07-27T17:07:39-06:00",NA,"-06:00","2024-07-27","2024-07-27 17:05:08","2024-07-28T12:01:47-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232143657","12720","TRUE","1","FALSE","0",NA,"10.3313406043,-84.6024045211","FALSE","TRUE","TRUE","La Tigra, Provincia de Alajuela, San Carlos, Costa Rica","402",412388420,"cc-by-sa","https://inaturalist-open-data.s3.amazonaws.com/photos/412388420/square.jpeg","(c) Noland Martin, some rights reserved (CC BY-SA)",FALSE
"research","2024-07-27T16:17:51-06:00","open","a84a402b-75de-418b-a2a6-b980a540bdc8","232135117","0","TRUE","Clay-colored Thrush","FALSE","8","0","1","America/Costa_Rica","cc-by-nc","America/Costa_Rica","8","2","2024-07-27T16:19:53-06:00",NA,"-06:00","2024-07-27","2024-07-27 16:17:51","2024-07-27T16:59:55-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232135117","12720","TRUE","1","FALSE","0",NA,"10.3312531558,-84.602501746","FALSE","TRUE","TRUE","La Tigra, Provincia de Alajuela, San Carlos, Costa Rica","402",412371835,"cc-by-sa","https://inaturalist-open-data.s3.amazonaws.com/photos/412371835/square.jpeg","(c) Noland Martin, some rights reserved (CC BY-SA)",FALSE
"research","2024-07-22T14:06:00-06:00","open","0feeba91-1541-4d59-9d88-0f2def3bfd2f","232118253","0","TRUE","Mirlo Café","FALSE","22","0","2","America/Mexico_City",NA,"America/Mexico_City","22",NA,"2024-07-27T14:55:08-06:00",NA,"-06:00","2024-07-22","2024/07/22 2:06 PM","2024-07-27T14:59:24-06:00","FALSE","0","1",NA,"https://www.inaturalist.org/observations/232118253","12720","TRUE","1","FALSE","0",NA,"17.81253529,-96.2189094781","FALSE","TRUE","TRUE","68468 Vega del Sol, Oax., México","402",412304757,NA,"https://static.inaturalist.org/photos/412304757/square.jpeg","(c) Corvus corax, all rights reserved",FALSE
